"i","j","rho","gini","o_bar","raw","gini","over","cw","oracle","seed"
5,10,0.201170554162283,0.147623166717219,0.0114913146687919,0.201170554162283,0.171473119906589,0.00231171413997403,0.00197045157808609,0.784293829435817,900000006
6,11,0.0123492156769676,0.219654985810604,-0.0117676427177522,0.0123492156769676,0.00963664888267122,0,0,0.829250454140694,900000006
1,2,0.27101632520267,0.168564132664716,0.135109685066102,0.27101632520267,0.225332693406903,0.036616930345905,0.0304446292413032,0.271016325202738,900000007
1,3,0.221130979441793,0.0997550650584891,0.121229401143615,0.221130979441793,0.19907204420113,0.0268075762120296,0.0241333847029382,0.221130979443349,900000007
1,4,0.248994044972073,0.0813750567718361,0.113951933298106,0.248994044972073,0.228732140426621,0.0283733528042833,0.0260644696090274,0.24899404497221,900000007
1,5,0.265299001156958,0.183839308892695,0.119716832602846,0.265299001156958,0.216526616134341,0.0317607561112098,0.0259218806578156,0.265299001156996,900000007
2,3,0.214640875470908,0.167747770740198,0.105302172004166,0.214640875470908,0.178635347100938,0.0226021503879622,0.0188106900464468,0.214640875467168,900000007
2,4,0.289946593497609,0.181924023221845,0.12338334597159,0.289946593497609,0.237198342689055,0.0357745808587995,0.0292663251798915,0.289946593497743,900000007
2,5,0.374451155832051,0.269474464128771,0.107847993925372,0.374451155832051,0.27354613127181,0.0403838059795236,0.0295014015037112,0.374451155832138,900000007
3,4,0.244820749570495,0.0715297584702699,0.0922160165527018,0.244820749570495,0.227308780485207,0.0225763942948376,0.0209615102637983,0.244820749570448,900000007
3,5,0.137600322820526,0.185769707593977,0.107277611289547,0.137600322820526,0.11203835108532,0.0147614339448565,0.0120192066772527,0.137600322820812,900000007
4,5,0.195204434222636,0.194280995706093,0.119428579498492,0.195204434222636,0.157279922375618,0.0233129882910163,0.0187837177129531,0.195204434222544,900000007
6,7,0.25139364000833,0.163542341841826,0.110792348825632,0.25139364000833,0.210280135397227,0.0278524918563484,0.0232974301120307,0.251393640008395,900000007
6,8,0.311045901450973,0.222737896887506,0.104557444761574,0.311045901450973,0.241764191526304,0.0325221646592739,0.0252782461008381,0.311045901450891,900000007
6,9,0.214201093400089,0.163518745330559,0.101524365938221,0.214201093400089,0.179175199358873,0.0217466301907178,0.018190648506764,0.214201093406773,900000007
6,10,0.297859031720842,0.193921733557638,0.111899188794535,0.297859031720842,0.240097691933737,0.0333301840246879,0.0268667369588253,0.297859031720851,900000007
7,8,0.186985958796439,0.122214675526909,0.123404106250787,0.186985958796439,0.164133530514045,0.0230748351267211,0.020254751638872,0.186985958796349,900000007
7,9,0.210228673739869,0.0656540701215798,0.113209881517399,0.210228673739869,0.196426305652585,0.0237999632456505,0.0222373987898296,0.210228673739999,900000007
7,10,0.332312394640133,0.0759120759610155,0.120417033815914,0.332312394640133,0.307085870895425,0.0400160728628284,0.0369783697000038,0.332312394640186,900000007
8,9,0.162872842967267,0.121631020851824,0.107777051856257,0.162872842967267,0.143062452808119,0.017553954842459,0.0154188493949839,0.162872842967704,900000007
8,10,0.284514246021671,0.15003739640186,0.112376622349323,0.284514246021671,0.241826469309341,0.0319727499781797,0.027175641815646,0.284514246021565,900000007
9,10,0.248495531784732,0.0775619805286147,0.113827346688299,0.248495531784732,0.229221726186996,0.0282855870469538,0.0260917008951776,0.248495531784673,900000007
11,12,0.0895002454850756,0.16723275190859,0.105642927121114,0.0895002454850756,0.0745328731361121,0.00945506791110163,0.0078738708848455,0.380862571777785,900000007
11,13,0.217337842780915,0.137989381510854,0.0938596684540462,0.217337842780915,0.187347528276673,0.0203992578659343,0.0175843768897336,0.518925865500833,900000007
11,14,0.212021620349401,0.172850152801449,0.0998023938686568,0.212021620349401,0.175373650874796,0.0211602652627818,0.0175027101787907,0.670210676895434,900000007
