"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"cw",0.933333333333333,0.00978815855788244,1,3,TRUE,202608250069,"primary",0.9,0,0.153167469243419,0.21169898023415,0.193219584103044,0.166447785958396,0.0950718402363783,0.00625515244895528,0.835
"gini",0.166666666666667,-0.0548672830412404,1,3,TRUE,202608250069,"primary",0.9,0,0.153167469243419,0.21169898023415,0.193219584103044,0.166447785958396,0.0950718402363783,0.00625515244895528,0.835
"oracle",0,-0.378176687392548,NA,NA,NA,202608250069,"primary",0.9,0,0.153167469243419,0.21169898023415,0.193219584103044,0.166447785958396,0.0950718402363783,0.00625515244895528,0.835
"over",0.933333333333333,0.0123864604809393,1,3,TRUE,202608250069,"primary",0.9,0,0.153167469243419,0.21169898023415,0.193219584103044,0.166447785958396,0.0950718402363783,0.00625515244895528,0.835
"raw",0.2,-0.0585315109907313,1,3,TRUE,202608250069,"primary",0.9,0,0.153167469243419,0.21169898023415,0.193219584103044,0.166447785958396,0.0950718402363783,0.00625515244895528,0.835
"cw",1,0.01616371073183,1,3,TRUE,202608250070,"primary",0.9,0,0.184947945315901,0.149389012895248,0.165511390043087,0.156103875209967,0.11484828649378,0.00329443265332313,0.426
"gini",0.616666666666667,0.0263167030011275,1,3,TRUE,202608250070,"primary",0.9,0,0.184947945315901,0.149389012895248,0.165511390043087,0.156103875209967,0.11484828649378,0.00329443265332313,0.426
"oracle",0.0166666666666667,-0.273402915859284,NA,NA,NA,202608250070,"primary",0.9,0,0.184947945315901,0.149389012895248,0.165511390043087,0.156103875209967,0.11484828649378,0.00329443265332313,0.426
"over",1,0.0193671036401889,1,3,TRUE,202608250070,"primary",0.9,0,0.184947945315901,0.149389012895248,0.165511390043087,0.156103875209967,0.11484828649378,0.00329443265332313,0.426
"raw",0.633333333333333,0.0355589324206531,1,3,TRUE,202608250070,"primary",0.9,0,0.184947945315901,0.149389012895248,0.165511390043087,0.156103875209967,0.11484828649378,0.00329443265332313,0.426
"cw",0.933333333333333,0.0109292068604772,1,3,TRUE,202608250071,"primary",0.9,0,0.160407858900646,0.171361772078002,0.165599775679718,0.173590830260065,0.0941579942877964,0.00180494483204991,0.437
"gini",0.45,-0.00855882008459677,1,3,TRUE,202608250071,"primary",0.9,0,0.160407858900646,0.171361772078002,0.165599775679718,0.173590830260065,0.0941579942877964,0.00180494483204991,0.437
"oracle",0,-0.385902883725575,NA,NA,NA,202608250071,"primary",0.9,0,0.160407858900646,0.171361772078002,0.165599775679718,0.173590830260065,0.0941579942877964,0.00180494483204991,0.437
"over",0.933333333333333,0.0131332110038259,1,3,TRUE,202608250071,"primary",0.9,0,0.160407858900646,0.171361772078002,0.165599775679718,0.173590830260065,0.0941579942877964,0.00180494483204991,0.437
"raw",0.466666666666667,-0.0109539131773562,1,3,TRUE,202608250071,"primary",0.9,0,0.160407858900646,0.171361772078002,0.165599775679718,0.173590830260065,0.0941579942877964,0.00180494483204991,0.437
"cw",1,0.010496573765597,0.792079207920792,3,FALSE,202608250072,"primary",0.6,0,0.161175197743953,0.185673293415313,0.19368541852695,0.178415064171867,0.0977893682613425,-0.00067939943960057,0.492
"gini",0.4,-0.0263579384813707,0.792079207920792,3,FALSE,202608250072,"primary",0.6,0,0.161175197743953,0.185673293415313,0.19368541852695,0.178415064171867,0.0977893682613425,-0.00067939943960057,0.492
