"method","auroc","delta_w","ari","k","exactC","seed","scenario","tmfg_avail","oracle_na","rho_C","rho_D","gini_C","gini_D","obar_C","obar_D","rt"
"cw",0.433333333333333,-0.000493224501412051,0.440771349862259,2,FALSE,202608260435,"noC",0.1,0,0.0440720842399007,0.165871770678969,0.193258997840306,0.154285568437388,-0.00566240521290778,-0.00513723454040473,0.414
"gini",0.0166666666666667,-0.105028303214115,0.440771349862259,2,FALSE,202608260435,"noC",0.1,0,0.0440720842399007,0.165871770678969,0.193258997840306,0.154285568437388,-0.00566240521290778,-0.00513723454040473,0.414
"oracle",0,-0.859383227474654,NA,NA,NA,202608260435,"noC",0.1,0,0.0440720842399007,0.165871770678969,0.193258997840306,0.154285568437388,-0.00566240521290778,-0.00513723454040473,0.414
"over",0.433333333333333,-0.000605369014656458,0.440771349862259,2,FALSE,202608260435,"noC",0.1,0,0.0440720842399007,0.165871770678969,0.193258997840306,0.154285568437388,-0.00566240521290778,-0.00513723454040473,0.414
"raw",0.0166666666666667,-0.121799686439068,0.440771349862259,2,FALSE,202608260435,"noC",0.1,0,0.0440720842399007,0.165871770678969,0.193258997840306,0.154285568437388,-0.00566240521290778,-0.00513723454040473,0.414
"cw",0.175,-0.0037866028534185,0.440771349862259,2,FALSE,202608260436,"noC",0.2,0,0.0503118956087905,0.199523468422014,0.168332325818899,0.169802118987956,0.0177211020752023,0.0199533058483781,0.495
"gini",0.1,-0.127753433473145,0.614886731391586,3,FALSE,202608260436,"noC",0.2,0,0.0503118956087905,0.199523468422014,0.168332325818899,0.169802118987956,0.0177211020752023,0.0199533058483781,0.495
"oracle",0,-0.828918382423946,NA,NA,NA,202608260436,"noC",0.2,0,0.0503118956087905,0.199523468422014,0.168332325818899,0.169802118987956,0.0177211020752023,0.0199533058483781,0.495
"over",0.175,-0.00441007469443401,0.440771349862259,2,FALSE,202608260436,"noC",0.2,0,0.0503118956087905,0.199523468422014,0.168332325818899,0.169802118987956,0.0177211020752023,0.0199533058483781,0.495
"raw",0.0833333333333333,-0.149211572813223,0.614886731391586,3,FALSE,202608260436,"noC",0.2,0,0.0503118956087905,0.199523468422014,0.168332325818899,0.169802118987956,0.0177211020752023,0.0199533058483781,0.495
"cw",0.625,-0.000113172539878765,0.440771349862259,2,FALSE,202608260437,"noC",0.1,0,0.0686632723873517,0.158818739524652,0.179949626679093,0.150407159685903,0.00171952131094231,-0.00498562704227087,0.46
"gini",0.0333333333333333,-0.0790065557003911,0.440771349862259,2,FALSE,202608260437,"noC",0.1,0,0.0686632723873517,0.158818739524652,0.179949626679093,0.150407159685903,0.00171952131094231,-0.00498562704227087,0.46
"oracle",0,-0.790717081892336,NA,NA,NA,202608260437,"noC",0.1,0,0.0686632723873517,0.158818739524652,0.179949626679093,0.150407159685903,0.00171952131094231,-0.00498562704227087,0.46
"over",0.625,-0.00012769791415614,0.440771349862259,2,FALSE,202608260437,"noC",0.1,0,0.0686632723873517,0.158818739524652,0.179949626679093,0.150407159685903,0.00171952131094231,-0.00498562704227087,0.46
"raw",0.05,-0.0901554671373001,0.440771349862259,2,FALSE,202608260437,"noC",0.1,0,0.0686632723873517,0.158818739524652,0.179949626679093,0.150407159685903,0.00171952131094231,-0.00498562704227087,0.46
"cw",0.7,0.000251967577159574,0.416666666666667,3,FALSE,202608260438,"noC",0,0,0.0472247174274443,0.154595500957403,0.166114976719886,0.168176887722474,-0.00237504084649786,-0.0204911639586659,0.437
"gini",0.116666666666667,-0.0913213125239201,0.392156862745098,2,FALSE,202608260438,"noC",0,0,0.0472247174274443,0.154595500957403,0.166114976719886,0.168176887722474,-0.00237504084649786,-0.0204911639586659,0.437
"oracle",0,-0.864499117281628,NA,NA,NA,202608260438,"noC",0,0,0.0472247174274443,0.154595500957403,0.166114976719886,0.168176887722474,-0.00237504084649786,-0.0204911639586659,0.437
"over",0.7,0.000316392807322636,0.416666666666667,3,FALSE,202608260438,"noC",0,0,0.0472247174274443,0.154595500957403,0.166114976719886,0.168176887722474,-0.00237504084649786,-0.0204911639586659,0.437
"raw",0.1,-0.107370783529958,0.392156862745098,2,FALSE,202608260438,"noC",0,0,0.0472247174274443,0.154595500957403,0.166114976719886,0.168176887722474,-0.00237504084649786,-0.0204911639586659,0.437
"cw",0.3,-0.00337770686676886,0.392156862745098,2,FALSE,202608260439,"noC",0.1,0,0.0481479426979595,0.228149767575308,0.188979059585153,0.169686045027747,0.00404260604289206,0.013459201793738,0.529
"gini",0.0166666666666667,-0.151294072781924,0.498442367601246,3,FALSE,202608260439,"noC",0.1,0,0.0481479426979595,0.228149767575308,0.188979059585153,0.169686045027747,0.00404260604289206,0.013459201793738,0.529
"oracle",0,-0.871960032897603,NA,NA,NA,202608260439,"noC",0.1,0,0.0481479426979595,0.228149767575308,0.188979059585153,0.169686045027747,0.00404260604289206,0.013459201793738,0.529
"over",0.3,-0.00413634141478525,0.392156862745098,2,FALSE,202608260439,"noC",0.1,0,0.0481479426979595,0.228149767575308,0.188979059585153,0.169686045027747,0.00404260604289206,0.013459201793738,0.529
"raw",0.0166666666666667,-0.180001824877348,0.498442367601246,3,FALSE,202608260439,"noC",0.1,0,0.0481479426979595,0.228149767575308,0.188979059585153,0.169686045027747,0.00404260604289206,0.013459201793738,0.529
"cw",0.616666666666667,0.00019967188708665,0.533333333333333,2,FALSE,202608260440,"noC",0.1,0,0.0486601912811763,0.170718079190083,0.217021114330382,0.162496622053119,0.00274073668000147,-0.0140204441179668,0.443000000000001
"gini",0.1,-0.105426960254571,0.533333333333333,2,FALSE,202608260440,"noC",0.1,0,0.0486601912811763,0.170718079190083,0.217021114330382,0.162496622053119,0.00274073668000147,-0.0140204441179668,0.443000000000001
"oracle",0,-0.750763303193926,NA,NA,NA,202608260440,"noC",0.1,0,0.0486601912811763,0.170718079190083,0.217021114330382,0.162496622053119,0.00274073668000147,-0.0140204441179668,0.443000000000001
"over",0.616666666666667,0.00023990675228048,0.533333333333333,2,FALSE,202608260440,"noC",0.1,0,0.0486601912811763,0.170718079190083,0.217021114330382,0.162496622053119,0.00274073668000147,-0.0140204441179668,0.443000000000001
"raw",0.116666666666667,-0.122057887908907,0.533333333333333,2,FALSE,202608260440,"noC",0.1,0,0.0486601912811763,0.170718079190083,0.217021114330382,0.162496622053119,0.00274073668000147,-0.0140204441179668,0.443000000000001
"cw",0.275,-0.000969230600893264,0.416666666666667,3,FALSE,202608260441,"noC",0.2,0,0.0325219677486548,0.173388014175575,0.167341178592246,0.160574058273481,-0.00887050099507835,-0.00100231464725737,0.407
"gini",0.0333333333333333,-0.118921077891128,0.392156862745098,2,FALSE,202608260441,"noC",0.2,0,0.0325219677486548,0.173388014175575,0.167341178592246,0.160574058273481,-0.00887050099507835,-0.00100231464725737,0.407
"oracle",0,-0.743800187976315,NA,NA,NA,202608260441,"noC",0.2,0,0.0325219677486548,0.173388014175575,0.167341178592246,0.160574058273481,-0.00887050099507835,-0.00100231464725737,0.407
"over",0.275,-0.00111977860206861,0.416666666666667,3,FALSE,202608260441,"noC",0.2,0,0.0325219677486548,0.173388014175575,0.167341178592246,0.160574058273481,-0.00887050099507835,-0.00100231464725737,0.407
"raw",0.0333333333333333,-0.14086604642692,0.392156862745098,2,FALSE,202608260441,"noC",0.2,0,0.0325219677486548,0.173388014175575,0.167341178592246,0.160574058273481,-0.00887050099507835,-0.00100231464725737,0.407
"cw",0.1,-0.00124103717966749,0.440771349862259,2,FALSE,202608260442,"noC",0.1,0,0.0442993175293478,0.184376480425829,0.207395053096077,0.183807293824871,-0.0116497350931599,0.00920240111035524,0.548999999999999
"gini",0.0333333333333333,-0.116742754097967,0.440771349862259,2,FALSE,202608260442,"noC",0.1,0,0.0442993175293478,0.184376480425829,0.207395053096077,0.183807293824871,-0.0116497350931599,0.00920240111035524,0.548999999999999
"oracle",0,-0.776781706184191,NA,NA,NA,202608260442,"noC",0.1,0,0.0442993175293478,0.184376480425829,0.207395053096077,0.183807293824871,-0.0116497350931599,0.00920240111035524,0.548999999999999
"over",0.1,-0.0015721183138963,0.440771349862259,2,FALSE,202608260442,"noC",0.1,0,0.0442993175293478,0.184376480425829,0.207395053096077,0.183807293824871,-0.0116497350931599,0.00920240111035524,0.548999999999999
"raw",0.0166666666666667,-0.140077162896481,0.440771349862259,2,FALSE,202608260442,"noC",0.1,0,0.0442993175293478,0.184376480425829,0.207395053096077,0.183807293824871,-0.0116497350931599,0.00920240111035524,0.548999999999999
"cw",0.5,-0.000237068713819242,0.442477876106195,3,FALSE,202608260443,"noC",0.3,0,0.0573066623405032,0.189327325110078,0.207345179479159,0.164592471357527,-0.00994294424297784,-0.00675256204897178,0.531
"gini",0.05,-0.114961476469126,0.614886731391586,3,FALSE,202608260443,"noC",0.3,0,0.0573066623405032,0.189327325110078,0.207345179479159,0.164592471357527,-0.00994294424297784,-0.00675256204897178,0.531
"oracle",0,-0.769238192508374,NA,NA,NA,202608260443,"noC",0.3,0,0.0573066623405032,0.189327325110078,0.207345179479159,0.164592471357527,-0.00994294424297784,-0.00675256204897178,0.531
"over",0.5,-0.000271808638602118,0.442477876106195,3,FALSE,202608260443,"noC",0.3,0,0.0573066623405032,0.189327325110078,0.207345179479159,0.164592471357527,-0.00994294424297784,-0.00675256204897178,0.531
"raw",0.05,-0.132020662769574,0.614886731391586,3,FALSE,202608260443,"noC",0.3,0,0.0573066623405032,0.189327325110078,0.207345179479159,0.164592471357527,-0.00994294424297784,-0.00675256204897178,0.531
"cw",0.0333333333333333,-0.00343694113327285,0.392156862745098,2,FALSE,202608260444,"noC",0.1,0,0.0407800582785913,0.197215621516839,0.208645780073018,0.17306652441848,0.00242573617115257,0.0211722236528505,0.516999999999999
"gini",0,-0.131841686749429,0.392156862745098,2,FALSE,202608260444,"noC",0.1,0,0.0407800582785913,0.197215621516839,0.208645780073018,0.17306652441848,0.00242573617115257,0.0211722236528505,0.516999999999999
"oracle",0,-0.762095018709089,NA,NA,NA,202608260444,"noC",0.1,0,0.0407800582785913,0.197215621516839,0.208645780073018,0.17306652441848,0.00242573617115257,0.0211722236528505,0.516999999999999
"over",0.05,-0.00408609525301114,0.392156862745098,2,FALSE,202608260444,"noC",0.1,0,0.0407800582785913,0.197215621516839,0.208645780073018,0.17306652441848,0.00242573617115257,0.0211722236528505,0.516999999999999
"raw",0,-0.156435563238248,0.392156862745098,2,FALSE,202608260444,"noC",0.1,0,0.0407800582785913,0.197215621516839,0.208645780073018,0.17306652441848,0.00242573617115257,0.0211722236528505,0.516999999999999
"cw",0,-0.005704248965905,0.392156862745098,2,FALSE,202608260445,"noC",0.1,0,0.0419637292355098,0.219132235270707,0.189053318871809,0.182946848501838,-0.00885667957865263,0.0301400051606218,0.45
"gini",0,-0.145172256859969,0.392156862745098,2,FALSE,202608260445,"noC",0.1,0,0.0419637292355098,0.219132235270707,0.189053318871809,0.182946848501838,-0.00885667957865263,0.0301400051606218,0.45
"oracle",0,-0.72974172021343,NA,NA,NA,202608260445,"noC",0.1,0,0.0419637292355098,0.219132235270707,0.189053318871809,0.182946848501838,-0.00885667957865263,0.0301400051606218,0.45
"over",0,-0.0070557755435327,0.392156862745098,2,FALSE,202608260445,"noC",0.1,0,0.0419637292355098,0.219132235270707,0.189053318871809,0.182946848501838,-0.00885667957865263,0.0301400051606218,0.45
"raw",0,-0.177168506035197,0.392156862745098,2,FALSE,202608260445,"noC",0.1,0,0.0419637292355098,0.219132235270707,0.189053318871809,0.182946848501838,-0.00885667957865263,0.0301400051606218,0.45
"cw",0.458333333333333,-1.81904468860807e-05,0.471698113207547,4,FALSE,202608260446,"noC",0.2,0,0.0453983327893566,0.173545166955301,0.18357456152452,0.160810268516246,-0.0175009607645593,-0.0178169317574028,0.497
"gini",0.05,-0.106990363449624,0.392156862745098,2,FALSE,202608260446,"noC",0.2,0,0.0453983327893566,0.173545166955301,0.18357456152452,0.160810268516246,-0.0175009607645593,-0.0178169317574028,0.497
"oracle",0,-0.778501989495921,NA,NA,NA,202608260446,"noC",0.2,0,0.0453983327893566,0.173545166955301,0.18357456152452,0.160810268516246,-0.0175009607645593,-0.0178169317574028,0.497
"over",0.458333333333333,-2.50740040015383e-05,0.471698113207547,4,FALSE,202608260446,"noC",0.2,0,0.0453983327893566,0.173545166955301,0.18357456152452,0.160810268516246,-0.0175009607645593,-0.0178169317574028,0.497
"raw",0.0833333333333333,-0.128146834165944,0.392156862745098,2,FALSE,202608260446,"noC",0.2,0,0.0453983327893566,0.173545166955301,0.18357456152452,0.160810268516246,-0.0175009607645593,-0.0178169317574028,0.497
"cw",0.9,0.000199164846790095,0.392156862745098,2,FALSE,202608260447,"noC",0.2,0,0.0436880870565184,0.139820129112011,0.198708045450785,0.170090461403198,0.00793601060162422,-0.0143671683588555,0.379
"gini",0.0666666666666667,-0.0816172468862916,0.498442367601246,3,FALSE,202608260447,"noC",0.2,0,0.0436880870565184,0.139820129112011,0.198708045450785,0.170090461403198,0.00793601060162422,-0.0143671683588555,0.379
"oracle",0,-0.883030266069936,NA,NA,NA,202608260447,"noC",0.2,0,0.0436880870565184,0.139820129112011,0.198708045450785,0.170090461403198,0.00793601060162422,-0.0143671683588555,0.379
"over",0.9,0.000251130849615994,0.392156862745098,2,FALSE,202608260447,"noC",0.2,0,0.0436880870565184,0.139820129112011,0.198708045450785,0.170090461403198,0.00793601060162422,-0.0143671683588555,0.379
"raw",0.0666666666666667,-0.0961320420554924,0.498442367601246,3,FALSE,202608260447,"noC",0.2,0,0.0436880870565184,0.139820129112011,0.198708045450785,0.170090461403198,0.00793601060162422,-0.0143671683588555,0.379
"cw",0.0833333333333333,-0.00141283511205189,0.392156862745098,2,FALSE,202608260448,"noC",0.1,0,0.054684731883092,0.161758618592008,0.192300682543691,0.164760732284505,-0.0271465093031633,0.00857616434133266,0.509
"gini",0.133333333333333,-0.0938373635566477,0.392156862745098,2,FALSE,202608260448,"noC",0.1,0,0.054684731883092,0.161758618592008,0.192300682543691,0.164760732284505,-0.0271465093031633,0.00857616434133266,0.509
"oracle",0,-0.841147052567888,NA,NA,NA,202608260448,"noC",0.1,0,0.054684731883092,0.161758618592008,0.192300682543691,0.164760732284505,-0.0271465093031633,0.00857616434133266,0.509
"over",0.0833333333333333,-0.00159181285516273,0.392156862745098,2,FALSE,202608260448,"noC",0.1,0,0.054684731883092,0.161758618592008,0.192300682543691,0.164760732284505,-0.0271465093031633,0.00857616434133266,0.509
"raw",0.116666666666667,-0.107073886708916,0.392156862745098,2,FALSE,202608260448,"noC",0.1,0,0.054684731883092,0.161758618592008,0.192300682543691,0.164760732284505,-0.0271465093031633,0.00857616434133266,0.509
"cw",0.666666666666667,-0.000702203627205786,0.440771349862259,2,FALSE,202608260449,"noC",0.2,0,0.0577137919897907,0.152873260549674,0.182685953523263,0.162906961012922,0.0187583743351851,-0.00231050087407832,0.534000000000001
"gini",0.1,-0.0800565293873805,0.440771349862259,2,FALSE,202608260449,"noC",0.2,0,0.0577137919897907,0.152873260549674,0.182685953523263,0.162906961012922,0.0187583743351851,-0.00231050087407832,0.534000000000001
"oracle",0,-0.846794833459091,NA,NA,NA,202608260449,"noC",0.2,0,0.0577137919897907,0.152873260549674,0.182685953523263,0.162906961012922,0.0187583743351851,-0.00231050087407832,0.534000000000001
"over",0.666666666666667,-0.000885606292514781,0.440771349862259,2,FALSE,202608260449,"noC",0.2,0,0.0577137919897907,0.152873260549674,0.182685953523263,0.162906961012922,0.0187583743351851,-0.00231050087407832,0.534000000000001
"raw",0.1,-0.0951594685598835,0.440771349862259,2,FALSE,202608260449,"noC",0.2,0,0.0577137919897907,0.152873260549674,0.182685953523263,0.162906961012922,0.0187583743351851,-0.00231050087407832,0.534000000000001
"cw",0.766666666666667,0.000149138444191472,0.533333333333333,2,FALSE,202608260450,"noC",0.3,0,0.0647623097589897,0.192829959057786,0.17108029926805,0.167619610358486,0.010248485922178,-0.00829956671649191,0.584999999999999
"gini",0.0666666666666667,-0.107142666166516,0.533333333333333,2,FALSE,202608260450,"noC",0.3,0,0.0647623097589897,0.192829959057786,0.17108029926805,0.167619610358486,0.010248485922178,-0.00829956671649191,0.584999999999999
"oracle",0,-0.801386977033781,NA,NA,NA,202608260450,"noC",0.3,0,0.0647623097589897,0.192829959057786,0.17108029926805,0.167619610358486,0.010248485922178,-0.00829956671649191,0.584999999999999
"over",0.766666666666667,0.000140221876153,0.533333333333333,2,FALSE,202608260450,"noC",0.3,0,0.0647623097589897,0.192829959057786,0.17108029926805,0.167619610358486,0.010248485922178,-0.00829956671649191,0.584999999999999
"raw",0.0666666666666667,-0.128067649298796,0.533333333333333,2,FALSE,202608260450,"noC",0.3,0,0.0647623097589897,0.192829959057786,0.17108029926805,0.167619610358486,0.010248485922178,-0.00829956671649191,0.584999999999999
"cw",0.1,-0.00200600567345029,0.422442244224422,4,FALSE,202608260451,"noC",0.2,0,0.0563763106662912,0.219708364841935,0.183609812982235,0.157059894549071,-0.0152558866491694,0.00950248797806201,0.464
"gini",0.0333333333333333,-0.140015821593521,0.235294117647059,2,FALSE,202608260451,"noC",0.2,0,0.0563763106662912,0.219708364841935,0.183609812982235,0.157059894549071,-0.0152558866491694,0.00950248797806201,0.464
"oracle",0,-0.790005900910121,NA,NA,NA,202608260451,"noC",0.2,0,0.0563763106662912,0.219708364841935,0.183609812982235,0.157059894549071,-0.0152558866491694,0.00950248797806201,0.464
"over",0.1,-0.00234241195573913,0.422442244224422,4,FALSE,202608260451,"noC",0.2,0,0.0563763106662912,0.219708364841935,0.183609812982235,0.157059894549071,-0.0152558866491694,0.00950248797806201,0.464
"raw",0.0333333333333333,-0.163332054175644,0.235294117647059,2,FALSE,202608260451,"noC",0.2,0,0.0563763106662912,0.219708364841935,0.183609812982235,0.157059894549071,-0.0152558866491694,0.00950248797806201,0.464
"cw",0.416666666666667,-0.00173014399112187,0.440771349862259,2,FALSE,202608260452,"noC",0.1,0,0.0516347186300436,0.217810654961566,0.193482027957262,0.177447016294145,-0.00686375789236685,-0.00747106807241243,0.609
"gini",0,-0.137288757127,0.440771349862259,2,FALSE,202608260452,"noC",0.1,0,0.0516347186300436,0.217810654961566,0.193482027957262,0.177447016294145,-0.00686375789236685,-0.00747106807241243,0.609
"oracle",0,-0.804859858545733,NA,NA,NA,202608260452,"noC",0.1,0,0.0516347186300436,0.217810654961566,0.193482027957262,0.177447016294145,-0.00686375789236685,-0.00747106807241243,0.609
"over",0.416666666666667,-0.00220009996570416,0.440771349862259,2,FALSE,202608260452,"noC",0.1,0,0.0516347186300436,0.217810654961566,0.193482027957262,0.177447016294145,-0.00686375789236685,-0.00747106807241243,0.609
"raw",0,-0.166175936331522,0.440771349862259,2,FALSE,202608260452,"noC",0.1,0,0.0516347186300436,0.217810654961566,0.193482027957262,0.177447016294145,-0.00686375789236685,-0.00747106807241243,0.609
"cw",0.325,-0.001026526385593,0.440771349862259,2,FALSE,202608260453,"noC",0.1,0,0.0380458324912282,0.183087849388039,0.163099826940633,0.151183556054136,-0.00261018140515702,0.00283024431909494,0.446
"gini",0,-0.122969218984645,0.392156862745098,2,FALSE,202608260453,"noC",0.1,0,0.0380458324912282,0.183087849388039,0.163099826940633,0.151183556054136,-0.00261018140515702,0.00283024431909494,0.446
"oracle",0,-0.859251048990202,NA,NA,NA,202608260453,"noC",0.1,0,0.0380458324912282,0.183087849388039,0.163099826940633,0.151183556054136,-0.00261018140515702,0.00283024431909494,0.446
"over",0.325,-0.00121712281977157,0.440771349862259,2,FALSE,202608260453,"noC",0.1,0,0.0380458324912282,0.183087849388039,0.163099826940633,0.151183556054136,-0.00261018140515702,0.00283024431909494,0.446
"raw",0,-0.145042016896811,0.392156862745098,2,FALSE,202608260453,"noC",0.1,0,0.0380458324912282,0.183087849388039,0.163099826940633,0.151183556054136,-0.00261018140515702,0.00283024431909494,0.446
"cw",0.233333333333333,-0.000514671051741011,0.392156862745098,2,FALSE,202608260454,"noC",0,0,0.0472832544733632,0.130126180571303,0.187936387763703,0.175200077154718,-0.0102446968616063,0.000705798639084941,0.571
"gini",0.166666666666667,-0.0700738393259105,0.392156862745098,2,FALSE,202608260454,"noC",0,0,0.0472832544733632,0.130126180571303,0.187936387763703,0.175200077154718,-0.0102446968616063,0.000705798639084941,0.571
"oracle",0,-0.720177408844451,NA,NA,NA,202608260454,"noC",0,0,0.0472832544733632,0.130126180571303,0.187936387763703,0.175200077154718,-0.0102446968616063,0.000705798639084941,0.571
"over",0.233333333333333,-0.000623278395839755,0.392156862745098,2,FALSE,202608260454,"noC",0,0,0.0472832544733632,0.130126180571303,0.187936387763703,0.175200077154718,-0.0102446968616063,0.000705798639084941,0.571
"raw",0.183333333333333,-0.0828429260979399,0.392156862745098,2,FALSE,202608260454,"noC",0,0,0.0472832544733632,0.130126180571303,0.187936387763703,0.175200077154718,-0.0102446968616063,0.000705798639084941,0.571
"cw",0.2,-0.00118171530310656,0.392156862745098,2,FALSE,202608260455,"noC",0.2,0,0.0622370728697864,0.149866591253495,0.198816721965737,0.172480365406442,-0.00972025111709169,0.00981011115000243,0.608
"gini",0.1,-0.0761090237613486,0.392156862745098,2,FALSE,202608260455,"noC",0.2,0,0.0622370728697864,0.149866591253495,0.198816721965737,0.172480365406442,-0.00972025111709169,0.00981011115000243,0.608
"oracle",0,-0.783610842289638,NA,NA,NA,202608260455,"noC",0.2,0,0.0622370728697864,0.149866591253495,0.198816721965737,0.172480365406442,-0.00972025111709169,0.00981011115000243,0.608
"over",0.2,-0.00146136120050573,0.392156862745098,2,FALSE,202608260455,"noC",0.2,0,0.0622370728697864,0.149866591253495,0.198816721965737,0.172480365406442,-0.00972025111709169,0.00981011115000243,0.608
"raw",0.1,-0.0876295183837088,0.392156862745098,2,FALSE,202608260455,"noC",0.2,0,0.0622370728697864,0.149866591253495,0.198816721965737,0.172480365406442,-0.00972025111709169,0.00981011115000243,0.608
"cw",0.325,-0.000576598866898661,0.392156862745098,2,FALSE,202608260456,"noC",0.1,0,0.0475775828895485,0.208887854085781,0.186696983748184,0.161299659795299,-0.0133397020630835,0.0014837581947116,0.494999999999999
"gini",0,-0.136321289763584,0.392156862745098,2,FALSE,202608260456,"noC",0.1,0,0.0475775828895485,0.208887854085781,0.186696983748184,0.161299659795299,-0.0133397020630835,0.0014837581947116,0.494999999999999
"oracle",0,-0.798594335268738,NA,NA,NA,202608260456,"noC",0.1,0,0.0475775828895485,0.208887854085781,0.186696983748184,0.161299659795299,-0.0133397020630835,0.0014837581947116,0.494999999999999
"over",0.325,-0.000705762784862876,0.392156862745098,2,FALSE,202608260456,"noC",0.1,0,0.0475775828895485,0.208887854085781,0.186696983748184,0.161299659795299,-0.0133397020630835,0.0014837581947116,0.494999999999999
"raw",0,-0.161310271196232,0.392156862745098,2,FALSE,202608260456,"noC",0.1,0,0.0475775828895485,0.208887854085781,0.186696983748184,0.161299659795299,-0.0133397020630835,0.0014837581947116,0.494999999999999
"cw",0.583333333333333,-0.000175411555877294,0.416666666666667,3,FALSE,202608260457,"noC",0.1,0,0.0595489141814948,0.13115592043548,0.19311418003283,0.168342618019174,-0.0027748849456389,-0.0141257695784642,0.538
"gini",0.1,-0.0627957144114116,0.498442367601246,3,FALSE,202608260457,"noC",0.1,0,0.0595489141814948,0.13115592043548,0.19311418003283,0.168342618019174,-0.0027748849456389,-0.0141257695784642,0.538
"oracle",0,-0.793362806294997,NA,NA,NA,202608260457,"noC",0.1,0,0.0595489141814948,0.13115592043548,0.19311418003283,0.168342618019174,-0.0027748849456389,-0.0141257695784642,0.538
"over",0.583333333333333,-0.000211410680492998,0.416666666666667,3,FALSE,202608260457,"noC",0.1,0,0.0595489141814948,0.13115592043548,0.19311418003283,0.168342618019174,-0.0027748849456389,-0.0141257695784642,0.538
"raw",0.1,-0.0716070062539854,0.498442367601246,3,FALSE,202608260457,"noC",0.1,0,0.0595489141814948,0.13115592043548,0.19311418003283,0.168342618019174,-0.0027748849456389,-0.0141257695784642,0.538
"cw",0.691666666666667,6.00167528239988e-05,0.442477876106195,3,FALSE,202608260458,"noC",0,0,0.0419855724392969,0.141381543090369,0.213553546015003,0.183517649252194,-0.00247384749310855,-0.0164748222158075,0.409
"gini",0.0833333333333333,-0.0829244970529632,0.392156862745098,2,FALSE,202608260458,"noC",0,0,0.0419855724392969,0.141381543090369,0.213553546015003,0.183517649252194,-0.00247384749310855,-0.0164748222158075,0.409
"oracle",0,-0.841021670070871,NA,NA,NA,202608260458,"noC",0,0,0.0419855724392969,0.141381543090369,0.213553546015003,0.183517649252194,-0.00247384749310855,-0.0164748222158075,0.409
"over",0.691666666666667,7.5487027065488e-05,0.442477876106195,3,FALSE,202608260458,"noC",0,0,0.0419855724392969,0.141381543090369,0.213553546015003,0.183517649252194,-0.00247384749310855,-0.0164748222158075,0.409
"raw",0.0666666666666667,-0.0993959706510717,0.392156862745098,2,FALSE,202608260458,"noC",0,0,0.0419855724392969,0.141381543090369,0.213553546015003,0.183517649252194,-0.00247384749310855,-0.0164748222158075,0.409
"cw",0.316666666666667,-0.00211835064618935,0.440771349862259,2,FALSE,202608260459,"noC",0.1,0,0.0479982320476744,0.167260000827085,0.181822422052735,0.172509083508453,0.0121793822976811,0.0123967865231347,0.388999999999999
"gini",0.116666666666667,-0.0967365065711427,0.440771349862259,2,FALSE,202608260459,"noC",0.1,0,0.0479982320476744,0.167260000827085,0.181822422052735,0.172509083508453,0.0121793822976811,0.0123967865231347,0.388999999999999
"oracle",0,-0.808763488408424,NA,NA,NA,202608260459,"noC",0.1,0,0.0479982320476744,0.167260000827085,0.181822422052735,0.172509083508453,0.0121793822976811,0.0123967865231347,0.388999999999999
"over",0.316666666666667,-0.00264572585643488,0.440771349862259,2,FALSE,202608260459,"noC",0.1,0,0.0479982320476744,0.167260000827085,0.181822422052735,0.172509083508453,0.0121793822976811,0.0123967865231347,0.388999999999999
"raw",0.116666666666667,-0.11926176877941,0.440771349862259,2,FALSE,202608260459,"noC",0.1,0,0.0479982320476744,0.167260000827085,0.181822422052735,0.172509083508453,0.0121793822976811,0.0123967865231347,0.388999999999999
"cw",0.216666666666667,-0.00204982371419873,0.416666666666667,3,FALSE,202608260460,"noC",0.1,0,0.0446228813906514,0.192307693541536,0.190023084516456,0.171648067279758,-0.00536302369838052,0.00777384466385785,0.386
"gini",0,-0.12355069529751,0.498442367601246,3,FALSE,202608260460,"noC",0.1,0,0.0446228813906514,0.192307693541536,0.190023084516456,0.171648067279758,-0.00536302369838052,0.00777384466385785,0.386
"oracle",0,-0.806028393143363,NA,NA,NA,202608260460,"noC",0.1,0,0.0446228813906514,0.192307693541536,0.190023084516456,0.171648067279758,-0.00536302369838052,0.00777384466385785,0.386
"over",0.216666666666667,-0.00240344332762048,0.416666666666667,3,FALSE,202608260460,"noC",0.1,0,0.0446228813906514,0.192307693541536,0.190023084516456,0.171648067279758,-0.00536302369838052,0.00777384466385785,0.386
"raw",0,-0.147684812150885,0.498442367601246,3,FALSE,202608260460,"noC",0.1,0,0.0446228813906514,0.192307693541536,0.190023084516456,0.171648067279758,-0.00536302369838052,0.00777384466385785,0.386
"cw",0.833333333333333,0.000504589292762984,0.440771349862259,2,FALSE,202608260461,"noC",0.3,0,0.0680738389554162,0.178872434845192,0.205202852139573,0.173391426763877,0.027390537299899,-0.0210151630882345,0.387
"gini",0.116666666666667,-0.0954436246352371,0.440771349862259,2,FALSE,202608260461,"noC",0.3,0,0.0680738389554162,0.178872434845192,0.205202852139573,0.173391426763877,0.027390537299899,-0.0210151630882345,0.387
"oracle",0,-0.806295273496536,NA,NA,NA,202608260461,"noC",0.3,0,0.0680738389554162,0.178872434845192,0.205202852139573,0.173391426763877,0.027390537299899,-0.0210151630882345,0.387
